item_id,carrier_name,mode,region,country,capacity_type,capacity_unit,avg_transit_days,max_transit_days,min_transit_days,service_level,temperature_controlled,hazardous_capable,tracking_available,carrier_type,certifications,cost_per_kg,cost_per_shipment_base,currency,reliability_score,on_time_pct_typical
CARRI1094,Carrier_1094,road,South,DE,FTL,kg,2.752951306,10.17089042,1.196928691,economy,N,N,N,asset,,31.3976,9975.39,EUR,49.83,62.13
CARRI1095,Carrier_1095,air,West,MX,parcel,cbm,0.8,3.241516656,0.5,economy,N,N,N,asset,ISO|C-TPAT,19.0209,7917.62,MXN,56.08,83.95
CARRI1096,Carrier_1096,air,East,US,FTL,cbm,1.759535647,8.832899491,0.5,standard,N,N,N,asset,,31.0042,9659.68,USD,67.57,89.09
CARRI1097,Carrier_1097,sea,South,CN,parcel,kg,19.48323729,23.09904381,14.58438455,economy,N,N,Y,asset,TAPA|ISO,13.6469,13314.43,CNY,48.79,78.69
CARRI1098,Carrier_1098,multimodal,South,MX,FTL,teu,10.65920394,22.40750151,9.327090303,standard,Y,N,Y,asset,C-TPAT|ISO,30.1216,9610.23,MXN,65.5,70.86
CARRI1099,Carrier_1099,rail,East,CN,LTL,teu,8.441958638,11.51504783,3.110938759,express,Y,N,Y,asset,ISO|C-TPAT,13.1335,10617.67,CNY,77.58,94.62
CARRI1100,Carrier_1100,multimodal,East,CN,FTL,kg,11.38382163,13.38533048,9.522644746,express,N,Y,N,non-asset,TAPA,11.2529,6118.32,CNY,59.4,83.86
CARRI1101,Carrier_1101,sea,Central,SG,LTL,teu,18.18303542,29.8823099,13.70790719,express,N,Y,N,asset,C-TPAT,14.1325,13436.77,SGD,47.94,68.86
CARRI1102,Carrier_1102,rail,North,MX,FTL,cbm,6.778694981,11.64141655,3.052640678,economy,N,N,Y,asset,TAPA|ISO,22.7127,10353.07,MXN,66.77,80.16
CARRI1103,Carrier_1103,air,North,US,parcel,teu,1.331074275,8.545828886,0.5,standard,Y,N,N,asset,,32.4939,6594.9,USD,56.89,87.74
CARRI1104,Carrier_1104,road,West,DE,parcel,cbm,2.958716009,7.525838881,1.415476719,standard,N,Y,N,asset,ISO|C-TPAT,26.8132,6961.61,EUR,63.18,87.21
CARRI1105,Carrier_1105,road,North,CN,LTL,teu,1.504477183,13.44217438,0.5,standard,N,N,Y,asset,ISO,13.6954,4945.32,CNY,84.48,98.54
CARRI1106,Carrier_1106,sea,West,MX,parcel,teu,16.10692251,24.80434422,11.64233984,economy,N,N,Y,asset,ISO|C-TPAT,15.7082,21862.53,MXN,63.34,77.52
CARRI1107,Carrier_1107,road,South,CN,FTL,kg,2.805543436,12.66006531,0.5,economy,N,N,N,asset,ISO,21.0742,4412.15,CNY,57.65,75.65
CARRI1108,Carrier_1108,air,South,SG,LTL,cbm,1.341150518,12.71186329,0.5,standard,N,Y,Y,non-asset,C-TPAT,14.2189,3125.23,SGD,65.44,82.31
CARRI1109,Carrier_1109,sea,Central,US,LTL,cbm,18.04424699,23.72265213,14.35305082,standard,N,Y,Y,asset,TAPA|C-TPAT,20.3923,15385.94,USD,65.87,100
CARRI1110,Carrier_1110,multimodal,West,DE,LTL,kg,9.717136744,19.89227836,8.524516992,standard,Y,N,Y,non-asset,ISO|C-TPAT,10.8314,7476.91,EUR,74.82,76.79
CARRI1111,Carrier_1111,road,Central,US,LTL,kg,4.895727279,14.84183988,3.943140689,standard,Y,N,Y,non-asset,,21.4925,6354.58,USD,69.03,80.93
CARRI1112,Carrier_1112,rail,North,MX,FTL,teu,4.130961456,9.416145442,0.5,standard,Y,N,Y,non-asset,ISO,25.1769,4144.54,MXN,72.54,75.32
CARRI1113,Carrier_1113,air,Central,CN,FTL,kg,5.513301771,13.25844915,0.5,standard,Y,Y,Y,asset,ISO,24.9605,16100.72,CNY,72.05,100
CARRI1114,Carrier_1114,road,East,DE,parcel,kg,3.728761668,9.355222032,1.711555157,economy,N,N,N,asset,,20.073,10118.84,EUR,58.3,80.55
CARRI1115,Carrier_1115,multimodal,South,DE,parcel,kg,6.520652574,15.84236717,3.102392808,standard,N,Y,Y,non-asset,TAPA|C-TPAT,21.2094,9052.19,EUR,71.49,98.38
CARRI1116,Carrier_1116,road,South,BR,LTL,teu,2.857170899,6.215764754,0.5,economy,Y,N,N,non-asset,C-TPAT|TAPA,26.6961,4367.18,BRL,60.49,80.47
CARRI1117,Carrier_1117,multimodal,West,CN,parcel,teu,7.503927899,17.22491173,5.188161978,standard,Y,N,Y,asset,ISO,30.2469,10954.09,CNY,65.24,83.2
CARRI1118,Carrier_1118,rail,Central,DE,parcel,teu,8.582733716,14.75958508,7.420327386,express,N,N,N,non-asset,C-TPAT|TAPA,6.3137,8327.94,EUR,43.68,80.58
CARRI1119,Carrier_1119,air,North,BR,FTL,kg,1.079088286,6.633932322,0.5,standard,N,N,N,asset,,17.9914,15008.68,BRL,58.22,87.58
CARRI1120,Carrier_1120,road,East,DE,FTL,teu,4.706105995,11.02974419,3.206502676,economy,N,N,Y,non-asset,,29.9645,12866.8,EUR,66.21,81
CARRI1121,Carrier_1121,sea,East,MX,parcel,kg,18.22483275,26.03796717,13.14067786,economy,N,N,N,asset,C-TPAT|TAPA,10.7066,14189.67,MXN,44.29,84.38
CARRI1122,Carrier_1122,air,Central,DE,LTL,teu,0.8,10.96352778,0.5,economy,Y,N,N,asset,,36.0081,7036.9,EUR,60.07,90.9
CARRI1123,Carrier_1123,multimodal,North,DE,parcel,teu,8.301106586,15.74806894,3.849708531,standard,N,N,Y,asset,TAPA|ISO,18.136,10765.76,EUR,64.73,86.26
CARRI1124,Carrier_1124,multimodal,North,DE,LTL,kg,10.49429346,17.95474571,7.164513287,economy,N,N,Y,non-asset,C-TPAT|ISO,27.9134,8039.51,EUR,50.73,64.55
CARRI1125,Carrier_1125,air,South,DE,FTL,teu,0.8,9.650733412,0.5,standard,N,N,N,asset,ISO,28.1773,7028.64,EUR,56.2,67.16
CARRI1126,Carrier_1126,multimodal,West,CN,FTL,teu,10.1855211,20.76522303,7.915165785,standard,N,Y,Y,asset,,19.9239,7906.36,CNY,59.96,75.96
CARRI1127,Carrier_1127,multimodal,South,DE,LTL,kg,8.963218598,14.38728321,5.108623675,standard,Y,N,Y,asset,ISO|TAPA,34.9415,12045.92,EUR,62.33,84.46
CARRI1128,Carrier_1128,multimodal,West,DE,LTL,teu,7.053519948,14.4341019,4.399888359,standard,N,N,Y,non-asset,TAPA|ISO,34.341,10107.71,EUR,61.38,87.66
CARRI1129,Carrier_1129,rail,East,SG,FTL,kg,7.992576008,12.42998962,5.171916245,standard,N,Y,N,asset,ISO|C-TPAT,21.5738,6830.16,SGD,52.52,76.25
CARRI1130,Carrier_1130,rail,East,IN,FTL,teu,8.843360621,18.63642729,4.079248472,express,N,N,Y,asset,ISO,15.34,10338.3,INR,61.3,92.45
CARRI1131,Carrier_1131,sea,Central,CN,LTL,cbm,16.85352472,19.98200873,14.72633975,express,Y,N,N,asset,,35.1588,9126.66,CNY,51.78,71.13
CARRI1132,Carrier_1132,air,Central,SG,FTL,cbm,2.775679255,6.515212329,0.5,economy,N,N,N,asset,C-TPAT,28.0045,8388.71,SGD,49.85,59.58
CARRI1133,Carrier_1133,air,West,SG,FTL,kg,2.645441623,13.88844517,0.5,express,Y,N,N,non-asset,ISO|TAPA,27.2238,6059.2,SGD,58.63,90.67
CARRI1134,Carrier_1134,air,Central,US,LTL,teu,2.173133645,6.365461609,0.5,economy,Y,N,N,non-asset,,18.2403,4086.22,USD,62.91,100
CARRI1135,Carrier_1135,air,West,BR,FTL,cbm,3.087672663,14.22624419,0.5,standard,Y,N,N,non-asset,C-TPAT|TAPA,16.1675,12324.72,BRL,62.55,77.23
CARRI1136,Carrier_1136,road,West,SG,parcel,kg,4.566228299,9.371787116,1.085387895,standard,N,N,Y,asset,C-TPAT|ISO,25.1221,4122.66,SGD,63.63,100
CARRI1137,Carrier_1137,sea,West,SG,FTL,cbm,18.28862223,30.21950017,15.80159861,standard,N,N,N,asset,TAPA,17.8,14579.91,SGD,50.19,75.15
CARRI1138,Carrier_1138,road,East,DE,LTL,teu,3.709786239,7.699566401,0.5,express,N,N,N,asset,ISO,32.2242,12592.04,EUR,56.89,84.69
CARRI1139,Carrier_1139,sea,North,SG,FTL,cbm,18.32700838,21.46796791,14.4587275,express,N,N,Y,asset,TAPA|C-TPAT,25.1756,13108.94,SGD,64.53,86.62
CARRI1140,Carrier_1140,rail,South,MX,parcel,kg,7.729008972,17.79906723,6.852263703,express,N,N,Y,non-asset,C-TPAT|TAPA,20.0633,17349.26,MXN,68.36,82.21
CARRI1141,Carrier_1141,rail,North,CN,parcel,cbm,8.499668449,19.14808839,3.081527608,standard,N,N,N,asset,C-TPAT|ISO,49.3959,9757.69,CNY,46.25,85.27
CARRI1142,Carrier_1142,multimodal,South,CN,FTL,cbm,8.803351478,17.27562846,6.694914893,express,Y,Y,Y,non-asset,,30.3862,6414.09,CNY,66.67,95.96
CARRI1143,Carrier_1143,rail,South,IN,parcel,teu,6.107831938,9.861185031,3.507259127,express,N,N,N,asset,C-TPAT|TAPA,32.1771,19824.35,INR,63.95,93.67
CARRI1144,Carrier_1144,rail,North,SG,LTL,cbm,7.20778333,12.92445427,5.143624153,standard,N,N,Y,asset,C-TPAT,10.7045,9930.15,SGD,75.11,84.04
CARRI1145,Carrier_1145,rail,South,SG,parcel,teu,5.430141433,15.61335753,1.410635458,express,N,N,Y,non-asset,C-TPAT|ISO,18.5862,6023.99,SGD,73.78,89.17
CARRI1146,Carrier_1146,air,South,SG,LTL,kg,3.430539594,14.19854911,0.5,standard,N,N,N,asset,,12.3672,8904.07,SGD,62.68,85.14
CARRI1147,Carrier_1147,air,North,CN,parcel,teu,1.81458816,5.383848648,0.5,standard,Y,N,Y,asset,ISO|C-TPAT,11.9986,6965.23,CNY,66.9,87.91
CARRI1148,Carrier_1148,air,West,BR,parcel,cbm,3.076557065,5.846641904,0.5,economy,N,N,N,asset,C-TPAT,25.4318,8186.26,BRL,61.6,87.64
CARRI1149,Carrier_1149,air,North,DE,LTL,cbm,0.8,6.918658667,0.5,standard,N,Y,N,asset,TAPA|C-TPAT,24.0676,8693.61,EUR,71.05,86.91
CARRI1150,Carrier_1150,rail,South,MX,LTL,cbm,7.726492,14.24867285,2.494366641,standard,N,N,Y,asset,C-TPAT,36.9501,7099.06,MXN,71.75,100
CARRI1151,Carrier_1151,rail,South,SG,FTL,teu,7.830485801,14.22431642,6.495715022,express,N,N,Y,asset,,38.0172,14907.41,SGD,59.62,73.98
CARRI1152,Carrier_1152,multimodal,Central,BR,LTL,teu,11.1677286,14.89805272,6.661455095,express,N,Y,Y,asset,,25.1194,6064.51,BRL,65.59,90.92
CARRI1153,Carrier_1153,sea,South,DE,parcel,kg,15.68627658,24.65959947,11.04236401,economy,N,N,Y,non-asset,ISO,27.1114,19215.8,EUR,51.89,82.71
CARRI1154,Carrier_1154,rail,South,DE,parcel,teu,8.91164914,14.17120935,6.990740475,standard,N,Y,N,asset,C-TPAT|ISO,25.0904,6353.02,EUR,62.9,76.89
CARRI1155,Carrier_1155,road,West,SG,parcel,teu,1.861547474,5.25053541,0.5,standard,N,Y,N,non-asset,,37.8419,5845.3,SGD,62.1,78.36
CARRI1156,Carrier_1156,road,South,DE,LTL,teu,5.5798189,8.629476965,1.220418667,express,N,N,N,asset,C-TPAT,22.9645,7789.98,EUR,70.42,93.5
CARRI1157,Carrier_1157,air,West,BR,parcel,teu,1.710338678,4.634619465,0.5,express,Y,N,N,asset,TAPA,40.6981,4207.91,BRL,53.79,77.71
CARRI1158,Carrier_1158,sea,Central,DE,parcel,kg,19.11723612,23.33718398,17.65946254,express,N,N,Y,non-asset,TAPA,19.9729,13898.46,EUR,67.13,91.44
CARRI1159,Carrier_1159,sea,North,CN,FTL,teu,19.28019195,28.85247217,15.63923162,express,N,N,N,non-asset,ISO,18.832,5361.26,CNY,56.61,85.3
CARRI1160,Carrier_1160,multimodal,East,SG,FTL,cbm,5.497698377,13.66862989,0.515778748,economy,N,N,Y,asset,TAPA,24.9796,12749.88,SGD,81.59,92.53
CARRI1161,Carrier_1161,multimodal,East,MX,LTL,cbm,11.54517688,21.42928046,8.391058739,standard,N,Y,Y,asset,,18.7446,9647.51,MXN,61.98,80.71
CARRI1162,Carrier_1162,road,Central,US,parcel,teu,3.59087188,15.41052251,0.5,economy,N,N,Y,asset,C-TPAT,37.8965,8866.74,USD,63.88,85.33
CARRI1163,Carrier_1163,road,North,BR,LTL,kg,3.910161523,9.976447928,1.671993774,standard,N,N,Y,non-asset,TAPA|C-TPAT,25.864,26730.16,BRL,74.22,100
CARRI1164,Carrier_1164,road,West,BR,LTL,cbm,5.397707376,10.52503265,0.5,standard,N,Y,Y,asset,TAPA,15.6608,6530.71,BRL,74.79,95.02
CARRI1165,Carrier_1165,road,East,BR,parcel,kg,3.160541889,7.359533517,0.5,express,N,N,Y,asset,,28.1021,7378.7,BRL,70.43,82.54
CARRI1166,Carrier_1166,rail,South,IN,FTL,cbm,9.084155456,11.66305283,6.318268616,economy,N,N,Y,asset,C-TPAT|TAPA,18.3761,22803.81,INR,65.79,80.5
CARRI1167,Carrier_1167,road,West,CN,LTL,teu,1.073882064,12.75685064,0.5,economy,N,N,N,non-asset,ISO,30.2529,5717.57,CNY,53.36,76.74
CARRI1168,Carrier_1168,air,North,BR,FTL,cbm,0.995056971,4.717762508,0.5,economy,Y,N,N,asset,ISO,32.1732,10634.75,BRL,52.4,83.76
CARRI1169,Carrier_1169,road,North,MX,FTL,teu,2.458095277,6.376878461,0.5,express,N,Y,N,asset,,25.2657,11907.69,MXN,66,84.03
CARRI1170,Carrier_1170,air,East,DE,LTL,kg,5.312477518,14.08577795,4.472464709,economy,N,N,Y,non-asset,,48.6575,12588.65,EUR,59.75,84.2
CARRI1171,Carrier_1171,road,East,BR,LTL,cbm,1.839333225,5.292276545,0.816166338,standard,N,N,Y,non-asset,TAPA,21.8025,4934.69,BRL,64.05,73.44
CARRI1172,Carrier_1172,rail,West,MX,parcel,cbm,6.262462485,16.76273225,1.406418036,standard,N,N,N,non-asset,,9.7569,15161.8,MXN,56.99,83.64
CARRI1173,Carrier_1173,multimodal,South,MX,FTL,teu,7.772939039,10.95706115,6.671723573,economy,Y,N,N,non-asset,,20.1967,9247.09,MXN,47.04,70.14
CARRI1174,Carrier_1174,air,South,BR,parcel,cbm,3.027999412,6.532536823,0.5,standard,Y,N,Y,non-asset,ISO,20.2924,6400.72,BRL,57,72.69
CARRI1175,Carrier_1175,multimodal,South,SG,FTL,kg,4.28300663,8.782855643,0.5,express,Y,Y,Y,asset,,29.6692,8150.79,SGD,76.54,88.66
CARRI1176,Carrier_1176,multimodal,Central,US,LTL,kg,9.312405627,13.5712665,4.676568091,express,N,N,Y,asset,,22.4062,13570.92,USD,58.08,91.4
CARRI1177,Carrier_1177,sea,East,BR,parcel,teu,18.59757469,23.77797068,16.56208367,express,N,N,Y,non-asset,C-TPAT|ISO,18.5844,5588.34,BRL,60.64,90.68
CARRI1178,Carrier_1178,multimodal,Central,US,parcel,teu,9.724338223,13.08946335,4.301521604,standard,N,Y,N,asset,TAPA|ISO,20.6525,9019.59,USD,54.16,81.88
CARRI1179,Carrier_1179,rail,Central,US,parcel,cbm,9.92012333,13.8066125,8.259923421,standard,Y,N,N,non-asset,,13.6448,12803.25,USD,43.28,65.85
CARRI1180,Carrier_1180,air,Central,MX,FTL,teu,0.8,7.563778888,0.5,standard,N,N,Y,asset,,18.8424,6313.92,MXN,88.3,100
CARRI1181,Carrier_1181,air,Central,CN,LTL,kg,1.828048159,12.50055117,0.5,standard,N,N,Y,non-asset,C-TPAT,35.4376,7013.47,CNY,70.98,89.52
CARRI1182,Carrier_1182,multimodal,Central,IN,FTL,cbm,9.052278889,17.73270715,4.224882612,economy,Y,Y,Y,asset,TAPA,17.8726,5923.12,INR,62.78,98.65
CARRI1183,Carrier_1183,air,East,CN,FTL,kg,2.002112901,6.44991624,0.5,economy,N,N,N,non-asset,,35.2862,14024.64,CNY,48.2,66.95
CARRI1184,Carrier_1184,air,South,CN,parcel,cbm,0.8,9.258165056,0.5,economy,N,N,N,non-asset,C-TPAT|TAPA,28.8002,9269.28,CNY,50.35,78.27
CARRI1185,Carrier_1185,sea,East,SG,parcel,cbm,16.03943228,24.48743818,14.34212702,express,Y,Y,N,asset,ISO|TAPA,20.7371,17499.19,SGD,57.41,85.38
CARRI1186,Carrier_1186,rail,West,IN,parcel,cbm,3.943984851,11.94113137,0.5,express,N,Y,Y,asset,,21.7378,7642.27,INR,88.79,94.34
CARRI1187,Carrier_1187,air,South,DE,parcel,teu,0.986852993,9.709665234,0.5,standard,N,N,N,asset,C-TPAT,27.1963,9192.53,EUR,69.95,78.14
CARRI1188,Carrier_1188,air,North,BR,LTL,kg,3.717662442,14.13527085,0.5,express,Y,N,Y,non-asset,,16.2669,10346.82,BRL,75.24,90.38
CARRI1189,Carrier_1189,road,West,SG,LTL,kg,4.190050009,14.68743589,3.435786896,standard,N,N,Y,non-asset,C-TPAT|ISO,28.4433,7472.45,SGD,66.54,84.69
CARRI1190,Carrier_1190,multimodal,South,IN,FTL,cbm,7.31900086,9.586698959,4.716837617,economy,N,N,N,non-asset,ISO,20.0461,12168.47,INR,50.31,86.33
CARRI1191,Carrier_1191,sea,East,CN,LTL,cbm,19.41263932,24.5426595,13.52339209,express,Y,Y,N,asset,C-TPAT|ISO,15.6465,19202.65,CNY,51.6,76.78
CARRI1192,Carrier_1192,air,West,SG,FTL,teu,1.742134326,12.07109792,0.5,express,N,N,N,non-asset,TAPA,25.6251,5237.42,SGD,67.54,90.42
CARRI1193,Carrier_1193,multimodal,North,DE,parcel,cbm,7.006779616,18.18710458,1.028266154,express,N,N,N,non-asset,,40.5194,7612.73,EUR,55.35,87.69
CARRI1194,Carrier_1194,air,West,SG,LTL,kg,2.73097542,7.880055929,1.873000156,standard,Y,N,N,asset,TAPA,15.4106,4878.37,SGD,62.6,76.39
CARRI1195,Carrier_1195,rail,West,SG,parcel,teu,6.962470936,18.77143476,3.631085642,express,N,N,N,non-asset,C-TPAT,20.9807,6669.97,SGD,62.85,76.68
CARRI1196,Carrier_1196,sea,South,BR,FTL,teu,16.78903506,26.35066608,16.09463829,standard,Y,N,Y,asset,ISO,19.6171,16788.87,BRL,48.13,55.68
CARRI1197,Carrier_1197,rail,South,BR,LTL,teu,5.2854719,10.27091424,1.327774776,express,N,N,N,non-asset,ISO,37.5114,12005.11,BRL,57.92,91.04
CARRI1198,Carrier_1198,sea,North,DE,LTL,teu,16.64819286,23.92472112,12.60830867,standard,Y,N,Y,asset,,16.1938,13699.5,EUR,42,73.85
CARRI1199,Carrier_1199,road,West,BR,LTL,cbm,6.250969119,16.91278385,4.563461246,express,N,Y,Y,asset,,25.722,14879.76,BRL,78.45,89.09
CARRI1200,Carrier_1200,road,North,US,FTL,kg,5.425070593,10.96976463,1.928858134,economy,N,N,N,asset,,23.8944,5806.56,USD,41.29,67.99
